"MIDX","MTITLE","MCONTENT","MPOINT","MDATE","MUSER"
17072033,"강철비2: 정상회담","우리나라의 통일이 왜 그렇게 어렵고 힘든지를 잘 설명하고 있는 영화. 그리고 왜 우리나라에 평화가 필요한지도 잘 그렸다. 양우석 감독의 뛰어난 상상력(게다가 중간중간 웃음도 나오다니)에 배우들의 뛰어난 연기가 더해져 1편과는 다른 재미를 준다. 2편은 거의 안 보는 편인데(실망할 때가 많아서) 이 영화는 강추. 코로나 이후 극장에서 본 최초의 영화라 그런지 더욱 인상적이었다. 코로나 때문에 집에서 다운받아 보려다가 아무래도 이 영화는 극장 사운드와 화면이 좋을 것 같아서 봤는데 역시, 최고의 선택! 잠수함 영화를 우리나라도 이렇게 잘 만들 수가. 좀 놀랐습니다^^ 마지막으로 양우석 감독님의 창의성을 배우고 싶습니다. 영화적 상상력이 미래를 바꾼다고 믿기에 우리의 평화에도 이런 노력이 필요하지 않을까 싶습니다. 근데 대체 1점을 준 분들은 이해가 안 되네요. 진짜 이 영화를 봤다면 그렇게 쓸 수 없을 것 같은데요^^ 리뷰 점수 믿고 안 봤다면 후회할 뻔 했어요. ㅎㅎㅎ",10,20200819,17072033
17072032,"강철비2: 정상회담","지금 보고 있는데, 정우성 잘생김. 유연석 매력적. 주인공은 신정근(진짜 이분 최고)  다들 별로라는 유머코드는 지루함을 달래주는 역할을 함. 뭐 실제로 그들도 인간인데 농담 할 수도 있을 거 같고.  내용도 쫄깃하고 재밌음. 영어 못하는 우리 수장 깨알 재미. .영화니까 뭐 말이 되네 안되네는 따지지 않겠음. 그냥 재미로 보시길.",10,20200819,17072032
17072031,"레이드 : 첫번째 습격","아저씨, 악녀, 짝패, 옹박을 모두 봤지만 그것들과 다르면서도 그 이상의 놀라움을 안겨주는 액션씬. 그거 하나로 족하다.",10,20200819,17072031
17072030,"강철비2: 정상회담","최고다 최고 인생영화임~",10,20200819,17072030
17072028,"다만 악에서 구하소서","개연성이 정말 없음. 딸 유민이 눈빛이 참 아련함. 이정재의 살인마 눈빛은 강렬하고 좋은데 연기발성은 신과함께 염라대왕 그대로 복붙.. 어설픈 개연성과 이해안되는 스토리 구성을 황정민 존재감이 다 커버한 영화.. 근데 너무 밑바닥 이야기 소재만 존재하나.. 그나저나 조선족은 진짜 죽이고 싶음",2,20200819,17072028
17072026,"다만 악에서 구하소서","스토리가 좀 아쉽지만 전반적으로 나쁘지 않았어용",8,20200819,17072026
17072025,"월드워Z","좀비는 압권 스토리는 평범",6,20200819,17072025
17072024,"강철비2: 정상회담","와 난 모든영화에 대해 호의적인데 ..이건 아닌것같다",1,20200819,17072024
17072023,"울고 싶은 나는 고양이 가면을 쓴다","내 인생영화ㅠㅠ 한 번씩 보세요ㅠㅠㅠㅍ퓨",10,20200819,17072023
17072022,"블러드샷","청량감 넘치는 사이다..",7,20200819,17072022
17072021,"오케이 마담","각본 연출 스토리 웃음포인트 다 뭐라할 말이 없다. 엄마랑 보고나오면서 할 말이 없어서 한마디도 못함... 걍 기억에 없는 영화.",2,20200819,17072021
17072020,"페인 앤 글로리","아름다운 영상미와 더불어 가슴이 먹먹해지는 스토리까지~! 그동안 살아온 인생과 수 많은 인연들에 대해서 생각해보게 되는 듯!",10,20200819,17072020
17072019,"강철비2: 정상회담","좌파적 사고의 한계*_*",4,20200819,17072019
17072018,"조작된 도시","괜찮은 영화같아요.",8,20200819,17072018
17072016,"공작"," 이영화에 등장하는 인물과 사건은 사실과 다를 수 있는 픽션임을 밝힌다.  이 한마디를 무기로 온갖 뇌피셜을 팩트인냥 각색한 쓰레기 영화. 김대중당선 될 때 무슨 정의가 승리한 냥 각색한 부분을 볼 ㅤㄸㅒㅤ 헛구역질을 참지못해 화장실로 뛰어갔다.",1,20200818,17072016
17072015,"알투비:리턴투베이스","국뽕맞지 않고서는 끝까지 보기 힘든 보기드문 수작. 고증도 없고 마구마구 상상의나래를 맘껏 펼쳐서 관객들은 손발이 오그라 들게 해준 감독에게 찬사를.... 공군에서 이케 황당하게 만들자고 조언을 했을라나?  밀리터리 아마추어가 봐도 유치하기 짝이 없는 스토리전개...탑배우들 대거 등장시켜서 이케 영화를 만들기도 힘들텐데...오로지 공중전 CG만 볼만..  평점이 7.49이 어떻게 나온게지?... 신기하네 .",1,20200818,17072015
17072014,"강철비2: 정상회담","영화에 개인적인 정치색이 짙고 영화 자체로만 봐도 그리 재밌진 않습니다 개그코드도 간간히 들어있는데 별로 웃기지도 않고요 다만 영화를 통해 미 중 사이에서 줄타기하는 우리 대한민국의 어쩔 수 없는 현 주소를 표현하는 것 하나는 좋았습니다 그리 추천하진 않지만 시간 남으면 보세요~",2,20200818,17072014
17072013,"부당거래","지금 우리가 살아가는 세상",7,20200818,17072013
17072012,"소셜노마드","재밌게 봤어요...멋집니다",10,20200818,17072012
17072011,"강철비2: 정상회담","시간이 아깝다... 보느니 잔다...",1,20200818,17072011
17072010,"모던 타임즈","Alan Parsons Project..  time..",10,20200818,17072010
17072009,"강철비2: 정상회담","한미북 3개국으로 스토리가 나아가다가 갑자기 일본과 독도가 등장ㅋㅋ그리고 더욱 산으로 가는 스토리. 2020년에 일본과 독도 등장시키면 관객들이 애국심에 불타오를거라 생각했나? 도대체 어느시대 사고방식인지",1,20200818,17072009
17072008,"다만 악에서 구하소서","박정민 멱살캐리 나머진 진짜별로",4,20200818,17072008
17072007,"강철비2: 정상회담","완벽한 고증을 통한 깔끔한 영화 재미있게 잘 봤습니다.",10,20200818,17072007
17072006,"오케이 마담","즐겁게 웃다왔음..ㅋㅋㅋ 김남길ㅋㅋㅌㅤㅇㅏㅋㅋㅋ",10,20200818,17072006
17072005,"아저씨","원빈 얼굴만 봐도 감동적이에요 액션씬도 좋고 스토리도 다른 배우들 연기도 최고입니다",10,20200818,17072005
17072004,"우리들의 일기","배우들 성형안한 배우들로 뽑앗으면 더 실감낫을듯",4,20200818,17072004
17072003,"소년시절의 너","중국이 싫은 이유 중 하나...일본 그렇게 싫어 하면서 이지매 문화 이상으로  따라하는 짱게들.. 하긴 울나라 10대도 마찬 가지만..영화니깐 심하다_?아니...현실이 더 시궁창..",10,20200818,17072003
17072002,"아저씨","진짜 명작중에 명작임.",10,20200818,17072002
17072001,"언니","이시영 배우 액션신 박세완님 연기력",8,20200818,17072001
17072000,"큐브 2","평점5점대 짜리영화는 아닌데..볼만한영환데 평점 너무 낮다.",10,20200818,17072000
17071999,"아저씨","체고..10번을 넘게보고 대사를 다 외워버릴 지경이지만 질리지가 않는다...",10,20200818,17071999
17071998,"반도","이거 레이스 영화임. 바글바글 좀비",6,20200818,17071998
17071997,"항거:유관순 이야기","한창 예쁘고 예쁠 나이에 대체 무엇이 중요해서 그리들 잔인하게 나라를 빼앗고 무차별하게 죽였을까 생명보다 귀한것 없다는걸 어린 아이들도 아는데 왜 다 큰 어른들이 그러는 걸까 모진 고문들을 버텨내던 그 어린 소녀 유관순 열사를 평생 기억하고 또 기억하겠습니다. 나라가 없으면 한이되고 비록 온전하지 못한 나라이지만 꼭 지키겠습니다.  역사가 말해주듯이 우리는 기억해야 합니다. 특별한 자만이 열사가 되는 것이 아니고 나의 나라를 지키겠다는 그 마음들이 모여 조국을 지킵니다. 일제 제품 사용도 하지 않으려고 노력하며 역사를 더 공부하고 잘못됨을 번복하지 않으려고 하는것이 현재 할 수 있는 최선을 노력이며 역사가 잊혀지지 않도록 이런 영화들이 많이 만들어지고 관심갖고 또 다른 비극이 일어나지 않았으면 좋겠습니다. 대한민국 만세",10,20200818,17071997
17071995,"다만 악에서 구하소서","이정재 황정민 박정민 다 멋있어요",10,20200818,17071995
17071993,"다만 악에서 구하소서","뻔한 내용 주인공 불사신아무리 영화지만 말도 안되는 내용",4,20200818,17071993
17071994,"사자","그냥 너무 멋있네여,,,",10,20200818,17071994
17071992,"셀마","민주주의는 피를 먹고 자란다",7,20200818,17071992
17071991,"너와 100번째 사랑","여주 발연기 맞는데 중반부 지나서는 적응되서 볼만함. 대신 그 발연기를 커버해주는 요소가 많음. 첫 번째는 남주의 얼굴. 이런 스토리에 맞는 얼굴이라 잘 어울림. 두 번째는 영화 속 음악. 후반부에 나오는 음악 두 개 진짜 가사까지 너무 좋음. 세 번째는 시간 가지고 사람 울리는 일본 특유의 감성.  나는 내일 어제의너와 만난다 ,  너의 이름은  등을 재밌게 보신 분이라면 무슨 감성인지 알거임. 스토리가 뻔하긴 한데 그걸 가슴 먹먹해지게 잘 풀어내서 괜찮음. 짝사랑이든 사랑이든, 진심으로 좋아하는 사람이 있다면 강추합니다.",8,20200818,17071991
17071990,"브링 잇 온","내가 이거랑 헤드윅 볼 수 있는 곳이왓챠밖에 없어서 왓챠 구매했음개재밌음 ㅠㅠㅠ",10,20200818,17071990
17071989,"히트맨","그냥 ㅈ나 웃기다가 ㅈ나 감동이다가 오락가락 한데 코미디임ㅋㅋㅋㅋ",10,20200818,17071989
17071988,"봉오동 전투","유해진이랑 류준열이 연기를 아주 잘하네",10,20200818,17071988
17071987,"다만 악에서 구하소서","연기 쩔구요 몰입도쩌는데 저한테는 너뮤 폭력적이엇져요... 영화관에 사람도별루없고 친구랑보긴했는데 념무져워쪄요..아져씨들 무져웡. 나두남친줘 남친이랑가치볼랭",7,20200818,17071987
17071986,"강철비2: 정상회담","트람푸는 똥싸개로 나오고 문재인은 무능력자로 나오고 김정은은 통역사로 나옴ㅋㅋㄱ어김없는 좌빨 스토리ㅋ미,일까고 북한이랑 손잡고 만만세ㅋㅋ지겹다진짜ㅋㅋ그리고 북조선 연기를 시킬거면 애들 사투리나 좀 더 연습하고 시켜라ㅋㅋ",1,20200818,17071986
17071985,"어린 의뢰인","늘 마음에 있지만 참 내밀기 힘든 손.. 사람이라면 당연한 일이지만 당연한 것을 시행하기 버거운 사회, 그러나 이 영화에서는 진심으로 몸을 던지듯 손을 뻗으면 구할 수 있다고 말하고 있다. 아동학대가 증가한 수는 10배.. 또, 더 늘어나고 있지만 그 수는 외면하는 사람들이 늘어남에 따라 만들어진 증가세이기도 하다. 도움을 주며 다칠 수 있다 하지만 우리는 인간으로서 죽지 않아야 한다.  저출산 문제만 신경 쓸 게 아니라 태어나서 삶을 살아가는 아이들이 적어도 폭력 없는 환경에서 성장해야 미래 사회 구성원으로 자리 잡을 수 있다.",10,20200818,17071985
17071984,"강철비2: 정상회담","현질적으로 일어날 수 있는 내용 같다그걸 잘 표현하였고.긴장감  흐르게 잘 만든거 같다색깔론때문에 밀리고. 코로나 때문에 밀리고아쉽네.  강철비1 보다 더 잘 만든거 같은데",10,20200818,17071984
17071983,"다만 악에서 구하소서","박정민 없었으면 뻔한 이정재x황정민인 영화였을듯",8,20200818,17071983
17071982,"강철비2: 정상회담","좀 진중하게 흘러가게 두면 안됐나???쓸데없이 웃음포인트 집어넣어서 개판영화됨",2,20200818,17071982
17071979,"강철비2: 정상회담","이게 8점이라고 평균이?",1,20200818,17071979
17071978,"강철비2: 정상회담","OOO기영화 우파쪽도 ㅄ이라 전광훈 미친넘and통합당새끼들도 안좋아하는데 민주당놈들이 더ㅄ인데 아주 미친 찬양영화네 ㅆㅃ",1,20200818,17071978
17071977,"지오스톰","코로나 시대에 볼 만한 영화캐릭터가 소모되지 않아서 좋았다매력적이 여성 캐릭터&amp;형제애는 특히 굿",8,20200818,17071977
17071976,"스카이스크래퍼","주인공 힘들어....정말 개고생인데 다리나 제대로 주지는..",8,20200818,17071976
17071975,"#살아있다","중간에 루즈해지는 감정선 표현이 아쉽다.",9,20200818,17071975
17071974,"워크 잇","뻔한 하이틴 댄스 영화지만 사브리나 카펜터 넘 귀엽다....춤 못 추는척 하느라 힘들었겠다.",8,20200818,17071974
17071973,"몰리스 게임","재미있게 잘 봤습니다.",10,20200818,17071973
17071972,"강철비2: 정상회담","미국은 동맹국으로 참전해서 3만명이상 이나 목숨 내놓으며 전사했는데...이제와서 주적이랑 손잡고 쓰레기취급하네...우리나라가 낙동강에서 도와달라고 살려달라고 할때는 언제고 배때기 부르니깐 주적인 북한이랑 손잡는 영화...순국하신 우리 참전용사들한테 미안하지도 않나요?이런 영화 만들었다는거 아시면 진짜 하늘에서 대성통곡하실텐데",1,20200818,17071972
17071971,"아저씨","지금도보고있는데 너무재밋다..원빈복귀작 언제쯤",10,20200818,17071971
17071970,"히트맨","진짜;; 시간날린 기분 다른거 보세요 억지감동도 적당히해야지",1,20200818,17071970
17071969,"애니멀 크래커","영상미는 좋은데 음악이 맞지않는 느낌",8,20200818,17071969
17071967,"강철비2: 정상회담","눈물 펑펑...펑펑",10,20200818,17071967
17071966,"소년시절의 너","소년시절의 너, 그리고 나를 알려주는 인생영화",10,20200818,17071966
17071965,"아저씨","원빈이 찍은 마지막 영화가 이건데 벌써 10년됐누 그럼 원빈이 10년 동안 광고로만 ㄷㄷ",10,20200818,17071965
17071964,"강철비2: 정상회담","이거 재밌다는 애들 대체 머지",1,20200818,17071964
17071963,"방울토마토","좌파들이 공감하고 좋아할 영화ㅇㅇ",1,20200818,17071963
17071962,"82년생 김지영","넷플릭스가 독을 풀었다",1,20200818,17071962
17071961,"강철비2: 정상회담","하... 감상평 처음 써보는데, 이 배우들로 이러기 있기없기?",1,20200818,17071961
17071960,"1987","그냥 하루 하루가 감사하게 느껴졌다",10,20200818,17071960
17071959,"친절한 금자씨","어른이 돼서 보면 감탄하는 작품",10,20200818,17071959
17071958,"강철비2: 정상회담","오랜만에 조조 혼자 관람했다. 재밌다. 재밌어. 기대와는 다르게 가장 돋보인 건 잠수함 전술씬. 물론 그게 재밌기 위해 사전에 깔린 등장인물들 간의 갈등과 역학이 절묘하게 깔렸기 때문에 가능했다. 그로써 잠수함 씬이 빛이 났다 생각된다. 미국 대통령은 너무 희화된 거 아닌가 생각하다가도 트럼프를 떠올리니 고개를 끄덕이게 된다. 일부러 잘생긴 배우들을 전면에 내세워서  이거 영화야 를 강조했다고 감독이 말한 걸 들었다. 허나 남북을 비롯해 미, 중, 일의 역학관계를 아주 현실적으로 잘 구현했다고 생각된다. 휴정협정에 남한이 빠진 이유가 이승만 대통령(남한) 혼자 반대해서 빠졌다는 걸 엊그제 이승만 별장 관광 갔다가 처음 알았네. 이 영화 무시 받을 만한 영화 아니다. 영화적 완성도가 아주 훌륭하다. 봐라.",9,20200818,17071958
